t,z,theta,dz,dtheta,ddz,ddtheta,x_64,y_64
11.659500000002758,0.6109009698379801,0.2299477052145806,-0.7317135135887834,2.6888503511244624,0.6604307215440386,2.781099325956792,40.91139740040485,25.93145424785576
11.676000000002778,0.598983379576134,0.27467259066565386,-0.7097513219365306,2.729064632159141,2.025361991871307,2.0253155476502425,42.39765436449349,27.102085095562266
11.6930000000028,0.5872818568263453,0.32132020199379113,-0.6646302526942462,2.7551204940849385,3.291968403145596,0.9604994037509913,43.87040281259704,28.33764095696138
11.70950000000282,0.5768267587029856,0.3668582755125932,-0.6016858109120778,2.760905480265341,4.334939276921894,-0.34031014415177907,45.241525668875326,29.53958168128191
11.72600000000284,0.5675467509264124,0.41229853480812007,-0.52327885924165,2.743346013743079,5.153660275877314,-1.8676118356349374,46.555215247517836,30.720795363505196
11.74300000000286,0.5594488463020055,0.458575310809949,-0.4304921139972942,2.697397555104242,5.733133060001691,-3.6110296154606543,47.84971610310264,31.89447220365348
11.75950000000288,0.5531660835378506,0.502496060163261,-0.3331897110442854,2.62369825532312,6.025269275976385,-5.380409637714808,49.05042110824412,32.973732021531916
11.7760000000029,0.5485176809177421,0.5449524993909404,-0.23319801923719405,2.520845961465051,6.052564334475974,-7.127519412848725,50.197709321730585,33.97977950443848
11.793000000002921,0.5454454971203735,0.5866639744349857,-0.13186392115507298,2.385609542118626,5.820433520705016,-8.802943606227213,51.324859680494235,34.92846760976733
11.809500000002942,0.5440680115892521,0.624724808346092,-0.03914102179827255,2.2286612066064295,5.37131420642185,-10.22510137984274,52.36552179271479,35.75637262730371
11.826500000002962,0.5441722247945234,0.661030002358927,0.047021833756465285,2.0445543552573873,4.717707675863764,-11.420893183365315,53.38136153200187,36.5089311344221
11.843000000002982,0.5455759129579063,0.6931205399405611,0.11881798858411721,1.8487311465802494,3.941964147530925,-12.294043698243634,54.30980486772754,37.139999826207784
11.859500000003003,0.5480506755666853,0.7218703832764756,0.17700197539488066,1.6407592017390589,3.072423706866715,-12.88782651187533,55.177358846652965,37.6735356537033
11.876500000003023,0.551471519847469,0.7478264668376537,0.22146067433579827,1.4184415802373096,2.125350350238854,-13.23643545352454,56.00169235150828,38.12341379844446
11.893000000003044,0.5553815840723679,0.7693664878600253,0.24910242141109412,1.1987722418805982,1.1993522960252534,-13.363528845339363,56.72755351046949,38.466610317649454
11.909500000003064,0.5596188960237983,0.78727184886443,0.26166972589947984,0.9783337773563111,0.30507254506724735,-13.33354409943688,57.372867704581566,38.722036133483314
11.926500000003085,0.5640705973177106,0.8019259043013064,0.25969849548088414,0.7527075949127044,-0.5477598636661227,-13.192262195837749,57.94531790909061,38.89844835571992
11.943000000003105,0.5682444138785049,0.8125038415629772,0.24465824418221577,0.536557002555172,-1.2795678342578825,-12.995670229089033,58.403319293262804,38.99059875868048
11.959500000003125,0.5720725602597244,0.8195441336858174,0.21846212243111954,0.32385164243097714,-1.8928492584756427,-12.779825603050892,58.757792496652385,39.009877333675206
11.976500000003146,0.5754795170360777,0.8231590509961512,0.18203888310900887,0.10836982479717393,-2.3808853369742167,-12.568826218464373,59.00784668860406,38.9585168947232
11.993000000003166,0.5781329619808859,0.823192645577695,0.13997946310371778,-0.09757996766565308,-2.7007939486197188,-12.396028517443934,59.13322071562477,38.843966095619834
12.010000000003187,0.5801009990177324,0.8196968675819664,0.09248564773373993,-0.30714523437097335,-2.8626302354227278,-12.262861948620234,59.137180155456186,38.66331162748985
12.026500000003207,0.581224094641371,0.8129133795694095,0.04510216726200193,-0.5087558543244578,-2.853201020397478,-12.179538186439625,59.01689055170775,38.430403274393015
12.043000000003227,0.581574092426142,0.8028131154287745,-0.0008209367486493413,-0.7093188556255854,-2.681412666908841,-12.135387158466742,58.773369717941485,38.143273550780236
12.060000000003248,0.5811756887139663,0.7889506930534677,-0.043830292874160307,-0.9154377815438076,-2.3420112067908363,-12.116068416058848,58.39427826893438,37.79259156915211
12.076500000003268,0.5801439916429058,0.7721472882138692,-0.07886388041222807,-1.115243122129192,-1.8676914902361403,-12.10061390192681,57.90413259069721,37.40010233514397
12.093000000003288,0.5786066482112924,0.7520500636837093,-0.10504529451933177,-1.3146326421531165,-1.268671439789749,-12.059607727799296,57.297139448678045,36.95676106947661
12.110000000003309,0.5766658241103978,0.7279115171071829,-0.12077991906079508,-1.5188958933521974,-0.5456972689425612,-11.954261333225139,56.55440856476493,36.44679539143948
12.126500000003329,0.5746309114245801,0.701181008719158,-0.1236600861149825,-1.7146821972255224,0.229416021769822,-11.751382832329547,55.72519642482632,35.899874417344876
12.14300000000335,0.5726593349221594,0.6712543394832678,-0.11339370490371442,-1.9060625351858962,1.0430369911288295,-11.409547187111302,54.79527480027901,35.30135162058012
12.16000000000337,0.5709273904972444,0.6371774560535047,-0.08871314316939986,-2.095892490299843,1.8817270450423962,-10.873748820771317,53.738324937711525,34.630465683576794
12.17650000000339,0.5697632477239576,0.60110071558752,-0.051398811224977546,-2.2697889483659273,2.65423786317249,-10.146986888885072,52.62271625235827,33.92694389633151
12.19300000000341,0.5693198228515254,0.5622664118459234,-0.001949405063622637,-2.4299599913151093,3.343028354893555,-9.202621077277966,51.424465850626675,33.17296032683304
12.210000000003431,0.5698136253257414,0.5196431126812802,0.05987037176799371,-2.5768499284133783,3.9210612895106465,-8.007533378770585,50.108964838813165,32.345842778801625
